sample_id	run_aggregate	run_annotate	run_denovo	run_fetch	run_score
3544	1136.4	1827	221.39	144.32	76
3545	1559.41	1791	181.28	167.84	74
3546	926.97	1814	180.96	169.44	70
3547	1341.8	1488	183.47	149.25	71
3548	2041.3	1826	169.2	149.53	163
3549	787.36	1728	168.71	165.98	81
3550	596.12	1649	172.69	162.78	75
3551	874.64	1836	185.81	176.15	84
3552	1884.56	1924	172.93	177.65	156.5
3553	2621.62	1814	175.85	156.59	78
3554	1135.11	1749	184.29	180.18	85
3555	2142.39	1799	174.41	175.38	121.5
3556	1160.69	1796	181.09	162.94	76
3557	1220.17	1801	169.33	155.86	83
3558	1056	1698	177.21	166.5	58
3559	1557.06	1605	171.28	165.3	75
3560	790.65	1438	187.87	156.82	92
3561	2326.73	1525	170.15	173.09	97
3562	551.09	1560	173.52	163.96	130
3563	1193.54	1434	173.64	147.92	73
3564	1186.9	1494	168.93	149.56	75
3565	595.23	1508	171.8	178.97	82
3566	529.58	1842	169.44	161.05	66
3567	715.56	1555	174.49	180.14	78
3568	777.96	1424	174.42	180.36	76
3569	507.72	1460	173.05	159.29	47
3570	1166.22	1605	173.58	163.69	76
3571	943.98	1424	171.89	154.03	84
3572	664.89	1509	168.79	135.93	74
3573	662.18	1842	174.5	152.86	94
3574	622.63	1588	186.59	141.29	90
3575	1987.17	1568	176.28	142.28	71
3576	1109.34	1558	173.29	160.4	93
3577	1084.97	1616	169.94	155.97	78
3578	562.03	1465	173.47	172.56	82
3579	867.52	1853	172.65	170.13	91
3580	608.17	1905	176.03	149.86	70
3581	756.86	1579	171.78	160.13	83
3582	368.11	1900	174.91	165.04	75
3583	1163.07	1950	179.99	175.08	86
3584	663.38	1971	168.55	156.28	78
3585	515.31	1973	171.03	177.8	70
3586	627.36	1930	173.95	160.46	70
3587	1646.55	1905	172.29	177.28	76
3588	1108.11	1887	172.53	152.28	79
3589	1893.02	1869	174.03	151.41	79
3590	3689.94	1923	174.71	168.4	144
3591	1443.5	1929	168.35	168.68	81
3592	1149.57	1442	172.6	144.78	84
3593	1032.61	1909	181.15	167.42	81
3594	1321.18	1815	165.41	163.39	92
3595	964	1939	173.97	167.07	77
3596	2927.96	1695	170.09	146.68	74
3597	1394.47	1915	169.4	147.4	82
3598	672.39	1933	171.87	151.99	76
3599	2742.21	1782	167.55	171.65	81
3600	1285.86	1957	170.18	153.82	75
3601	1142.71	1830	172.78	161.38	79
3602	461.75	1907	181.8	160.65	87
3603	3095.37	1602	171.47	167.24	78
3604	547.82	1938	169.77	162.23	77
3605	442.98	1985	178.44	158.62	73
3606	1100.1	1975	179.7	166.65	70
3607	846.09	1855	173.58	172.52	71
3608	961.58	1897	169.32	165.64	67
3609	1445.51	1899	174.15	169.91	97
3610	488.9	1610	174.16	154.44	76
3611	1975.37	1786	172.23	158.2	99
3612	1806.7	1833	176.73	162.14	76
3613	1171.01	1897	173.81	175.62	70
3614	1412.22	1599	176.49	152.29	92
3615	1254.8	1882	169	156.28	92
3616	713.59	1791	176.84	152.45	99
3617	1141	1828	169.74	163.83	68
3618	1455.35	1846	174.22	150.1	75
3619	739.17	1828	170.12	172.98	82
3620	396.29	1912	169	162.4	82
3621	761.81	1889	171.61	174.74	86
3622	417.29	1928	178.29	150.04	79
3623	1000.49	1874	171.86	175.03	84
3624	766.43	1937	168.93	155.82	82
3625	1794.32	1774	169.41	167.96	76
3626	1557.57	1956	178.41	171.04	72
3627	820.09	1968	173.32	163.52	75
3628	643.15	1922	182.35	155.66	90
3629	916.52	1867	173.06	155.95	76
3630	1401.58	1791	173.93	161.1	75
3631	2381.57	1834	176.13	169.05	65
3632	1081.54	1799	173.84	163.34	99
3633	580.68	1794	172.6	161	100
3634	1243.98	1837	175.73	161.54	81
3635	680.45	1878	173.16	171.63	98
3636	619.45	1607	171.52	182.08	70
3637	1111.63	1825	171.24	165.78	78
3638	956.59	1818	173.44	166.32	82
3639	527.56	1882	176.18	154.06	75
3640	1663.23	1898	166.19	161.79	86
3641	939.43	1974	174.92	170.65	117
3642	1352.16	1929	173.61	168.51	77
3643	964.05	1909	171.79	142.62	74
3644	1930.1	1941	169.21	172.3	88
3645	641.82	1845	172.08	183.15	70
3646	2128.38	1877	178.07	163.68	69
3647	1111.88	1446	174.18	156.42	82
3648	1361.53	1961	179.02	164.68	79
3649	781.56	1944	168.51	152.82	78
3650	1707.33	2002	174.78	155.83	90
3651	934.79	1954	172.02	175.27	64
3652	1201.14	1963	172	141.91	78
3653	664.04	1936	179.24	148.08	75
3654	2297.94	1992	212.55	165.25	71
3655	2112.56	1919	177.95	172.64	74
3656	786.09	1862	170.75	148.63	96
3657	602.69	2014	169.83	170.78	99
3658	1313.23	1634	173.26	159	76
3659	1573.9	1817	188.22	173.1	76
3660	2134.08	1950	183.38	170.01	74
3661	1073.47	1988	175.26	153.07	78
3662	603.25	2019	172.81	143.44	91
3663	638.65	1949	171.11	171.49	70
3664	597.68	1983	177.58	165.34	146
3665	1476.96	1951	172.5	179.22	73
3666	902.7	1837	173.91	161.4	86
3667	1032.51	1931	175.65	166.29	88
3668	1470.12	1898	173.47	142.75	97
3669	1237.09	1705	174.71	177.09	97
3670	2062.5	1630	171.59	166.63	75
3671	1380.94	1969	174.5	175.6	99
3672	1816.12	1952	175.33	169	80
3673	1374.18	2078	170.69	171.96	70
3674	731.77	1920	175.27	174.21	81
3675	821.6	1941	173.55	177.4	71
3676	897.01	1998	176.02	165.74	78
3677	2011.48	1731	178.1	176.41	100
3678	1772.93	1904	173.8	150.38	81
3679	1183.57	1847	180.27	168.29	81
3680	1243.21	1924	168.17	167.14	75
3681	1109.94	1673	184.35	163.28	75
3682	896.31	1889	174.69	159.48	78
3683	748.15	1890	176.29	168.15	78
3684	861.9	1906	175.47	142.71	75
3685	832.44	1947	174.33	171.09	89
3686	762.06	1835	166.45	178.13	78
3687	1063.33	1976	174.62	171.76	77
3688	903.59	1928	174.4	162.45	92
3689	1422.47	1879	173.91	149.34	74
3690	656.36	1868	170.1	167.57	76
3691	727.02	1912	181.12	169.63	52
3692	2125.37	1411	184.64	179.96	95
3693	833.08	1895	176.33	156.56	75
3694	1602.28	1941	177.88	167.72	99
3695	1314.75	1936	174.62	160.98	72
3696	1009.43	1939	167.65	164.77	67
3697	639.32	1896	176.78	168.35	76
3698	957.81	1936	181.59	161.72	78
3699	1165.44	1852	173.43	173.42	75
3700	1231.51	1897	169.56	152.28	88
3701	1187.4	1917	171.29	168.21	47
3702	1139.15	1896	169.63	169.52	78
3703	433.44	1543	177.14	180.26	78
3704	2830.3	1891	174.27	156.33	78
3705	1579.22	1948	177.66	170.25	67
3706	589.5	1977	168.9	143.82	111
3707	465.27	1915	174.32	161.2	78
3708	919.91	1988	176	165.59	72
3709	443.6	1958	178.32	170.06	90
3710	1215.41	1854	172.46	159.97	47
3711	846.85	1928	186.18	184.56	95
3712	1350.19	1938	171.15	176.38	78
3713	750.92	1885	167.41	186.54	71
3714	1502.94	1544	178.51	143.01	85
3715	1048.07	1967	175.35	162.56	91
3716	1206.35	1915	169.84	166.37	70
3717	1622.73	2010	168.63	170.75	130
3718	1466.85	1916	171.54	163.13	76
3719	705.47	2095	174.65	168.97	90
3720	1136.92	2006	170.05	175.62	99
3721	875.5	1951	168.91	179.76	79
3722	915.25	1950	170.94	156.22	90
3723	1014.03	1909	167.35	177.53	88
3724	1210.58	1889	175.19	160.16	97
3725	2265.4	1569	176.07	148.23	71
3726	2566.9	1995	170.56	170.81	70
3727	1014.3	1850	170.49	167.08	70
3728	1125.25	1795	175.63	147.32	78
3729	1031.99	1652	169.78	164.98	70
3730	650.74	1703	170.29	166.15	74
3731	2001.03	1869	175.85	171.47	144
3732	1666.39	1918	178.15	156.44	93
3733	1398.79	1931	175.32	152.34	88
3734	1192.16	1950	186.05	164.37	70
3735	1031.25	1844	171.85	149.26	78
3736	2105.48	1459	174.79	143.19	77
3737	2523.13	1937	164.03	173.24	72
3738	966.16	1934	184.54	150.79	116
3739	1111.53	1898	180.43	136.72	77
3740	3285.81	1913	167.85	135.53	82
3741	2282.97	1886	173.93	153.07	65
3742	1522.2	1951	178.28	157.98	78
3743	985.36	1929	182.34	162.67	99
3744	1248.16	1949	201.07	164.9	65
3745	1179.89	1941	178.39	163.26	61
3746	2148.03	1929	201.06	171.38	64
3747	3058.3	1501	172	166.81	173
3748	1077.33	1970	168.95	144.24	78
3749	1231.02	1784	176.94	164.49	60
3750	1420.33	1856	171.54	171.4	79
3751	1316.07	1943	171.96	168.56	71
3752	679.33	1872	174.82	171.82	79
3753	1087.16	2052	172.46	153.07	75
3754	1183.54	2014	168.82	165.21	79
3755	923.96	1949	173.84	167.05	70
3756	973.23	1925	170.87	160.27	71
3757	1534.1	1981	170.47	174.23	79
3758	621.92	1419	173.3	158.06	74
3759	1389.8	1808	175.89	167.43	71
3760	3089.39	1918	169.29	170.55	78
3761	1111.2	1992	173.07	175.22	79
3762	1297.91	1897	176.52	170.99	77
3763	1597.46	1812	174.31	168.38	71
3764	760.99	1886	169.66	149.89	71
3765	887.04	1758	171.19	134.7	79
3766	1466.97	1893	174.08	147.71	79
3767	1040.73	1823	174.22	134.03	79
3768	1164.98	1708	171.65	172.52	72
3769	1540.92	1307	173.54	160.97	74
3770	2399.27	1824	171.82	145.99	111
3771	816.34	1849	174.7	152.91	78
3772	2004.8	1944	170.88	149.42	73
3773	464.83	1957	168.67	149.43	71
3774	573.17	1839	171.27	163.03	79
3775	817.17	1768	176.19	154.23	75
3776	1726.8	1864	170.97	148.37	91
3777	791.14	1894	173.07	173.71	85
3778	1208.3	1885	169.97	166.55	79
3779	1176.81	1916	169.97	144.47	76
3780	1373.78	1767	174.95	144	77
3781	1049.7	1665	170.43	160.46	36.33
3782	1196.58	1856	170.27	166.52	95
3783	867.7	1905	173.36	174.4	75
3784	1011.42	1907	187.74	161.19	92
3785	2296.24	1913	228.9	144.81	116.4
3786	2219.94	1762	182.11	156.4	79
3787	1140.85	1323	172.55	164.28	83
3788	1253.92	1792	173.49	151.07	71
3789	1981.48	1906	271.08	163.85	75
3790	1195.09	1817	175.28	158.11	93
3791	1574.85	1806	173.41	162.67	92
3792	1242.28	1590	169.61	145.29	NaN
3793	775.53	1837	182.58	162.28	66
3794	1533.42	1894	168.12	181.77	84
3795	2302.43	1970	182.05	158.75	71
3796	1453.96	1942	168.82	172.29	93
3797	2039.83	1941	177.63	153.58	90
3798	1888.29	1943	189.16	161.88	79
3799	1741.87	1984	169.23	172.25	80
3800	1100.57	1966	178.72	165.74	92
3801	1460.96	1946	178.72	160.96	73
3802	2461.39	1928	174.86	164.09	78
3803	733.06	1527	172.45	165.81	78
3804	1925.51	1924	172.95	162.59	92
3805	2235.29	1903	171.08	177.72	95
3806	1057.78	1899	169.46	157.31	83
3807	1681.42	1887	175.53	159.91	71
3808	1424.37	1893	172.54	159.62	62
3809	1403.36	1878	167.73	173.22	79
3810	1134.33	1997	174.24	172.87	78.67
3811	1289.54	1985	171.25	166.63	79
3812	639	1905	187.75	162.12	90
3813	1677.62	1992	174.08	182.17	83
3814	1605.29	1492	171.94	146.42	82
3815	1624.02	1921	175.14	162.1	95
3816	752.33	1940	170.19	166.61	80
3817	746.84	1906	173	179.85	76
3818	1149.42	1988	168.12	176.71	94
3819	672.58	1860	171.07	165.16	79
3820	1014.58	1869	171.91	174.13	79
3821	1215.19	1931	184.67	151.46	93
3822	2337.28	1771	168.42	171.84	148.67
3823	1258.64	1931	167.36	170.52	80
3824	1398.93	1874	159.31	176.06	91
3825	662.09	1487	163	168.64	79
3826	491.81	1951	178.46	155.17	79
3827	802.97	1949	165.21	197.96	94
3828	1346.36	1968	175.16	172.35	83
3829	1133.71	2069	167.96	176.46	80
3830	1430.38	2000	164	177.31	93
3831	1062.01	2069	169.81	158.72	3
3832	1479.7	1938	166.13	160.72	97
3833	1091.1	1847	178.24	144.8	82
3834	1438.87	1938	170.54	177.69	79
3835	1109.91	1913	169.04	158.48	93
3836	924.4	1565	167.12	161.73	78
3837	1223.68	1954	175.91	164	90
3838	1797.04	1877	172.8	178.46	82
3839	1358.91	1936	171.41	173.64	2
3840	1156.17	1942	170.3	164.61	65
3841	800.85	1867	177.95	164.07	79
3842	1488.22	1854	182.49	162.63	77
3843	858.75	1923	179.22	169.73	6
3844	1773.26	2093	181.32	141.18	78
3845	1736.54	1884	167.6	152.87	85
3846	1069.73	1975	184.27	171.17	94
3847	1065.19	1557	172.61	166.09	94
3848	1160.79	1945	176.53	174.48	81
3849	662.04	1851	170.63	166.78	79
3850	1318.87	1838	170.67	174.92	78
3851	1245.13	1844	163.79	162.72	94
3852	1317.82	1828	177.1	168.58	97
3853	1295.04	1787	174.29	173.54	76
3854	1261.66	1839	171.16	161.48	78
3855	877.16	1840	184.17	178.45	92
3856	1769.49	1907	168.35	158.39	78
3857	1153.8	1805	173.44	153.94	79
3858	1289.79	1496	168.02	167.28	80
3859	1199.99	1991	188.3	172.59	79
3860	2335.73	1828	175.59	176.67	72
3861	1062.45	1869	172.67	175.43	77
3862	1180.9	1989	173.68	172.34	95
3863	798.82	1951	171.33	156.32	98
3864	891.56	1901	166.06	177.06	87
3865	1218.83	2034	179.87	158.98	79
3866	1011.87	1945	162.57	164.53	80
3867	637.74	1970	179.34	174.35	76
3868	1550.36	1815	168.42	168.55	79
3869	736.37	1137	177.4	184.24	79
3870	1205.24	1891	180.82	175.15	79
3871	1256.13	1852	168.83	159.97	94
3872	970.37	1919	177.56	172.71	76
3873	1379.21	1886	174	172.85	95
3874	904.52	1861	172.32	162.97	81
3875	755.23	1917	180.59	160.27	90
3876	649.04	1847	177.03	164.02	79
3877	1452.5	2063	170.86	174.25	74
3878	1235.67	2108	168.51	175.76	78
3879	1089.63	1962	173.74	170.07	78
3880	1597.8	1710	176.7	161.56	60
3881	787.61	1968	180.98	174	80
3882	949.57	1845	171.7	139.15	82
3883	2087.95	1861	175.87	129.37	95
3884	1609.19	1868	193.16	168.9	89
3885	1716.95	1741	177.79	152.79	84
3886	1142.23	1809	172.76	176.26	78
3887	1516.04	1830	169.9	160.5	93
3888	1334.17	2027	172.76	172.03	85
3889	1582.11	1925	173.55	168.97	79
3890	751.94	1948	191.06	170.27	80
3891	2740.79	1762	205.2	147.9	218
3892	2889.94	1505	189.31	159.28	130.67
3893	1779.69	1796	177.62	166.99	133
3894	794.83	1929	174.91	177.83	79
3895	780.31	1748	175	164.48	82
3896	1717.26	1879	171.42	168.83	3
3897	1071.87	1763	201.65	175.84	94
3898	2184.09	1931	175.26	153.87	143
3899	1224.13	1784	175.48	145.89	85
3900	1547.26	1850	169.12	160.21	81
3901	1107.91	1907	171.45	171.71	2
3902	1275.87	1915	174.59	137.03	97
3903	684.02	1652	171.16	167.76	79
3904	818.5	1893	174.71	163.1	79
3905	1208.12	1946	162.62	132.94	79
3906	384.5	2082	172.07	146	143
3907	1053.57	1807	177.57	147.66	92
3908	1433.98	1994	190.55	159.15	79
3909	986.08	1874	172	160	82
3910	1290.03	1998	173.25	172.83	78
3911	1412.71	2006	171.87	173.6	79
3912	1389.16	1943	181.43	175.04	82
3913	2078.29	1956	175.2	179.57	78
3914	1185.49	1498	170.69	168.22	85
3915	1356.09	1946	171.48	175.98	96
3916	1536.48	1884	186.83	144.87	93
3917	1540.77	1944	170.58	174.13	80
3918	1218.85	1944	182.13	155.52	76
3919	2240.38	1923	192.81	157.41	125
3920	1871.19	1880	184.34	167.21	95
3921	2250.97	1734	178.84	166.12	83
3922	1530.27	1836	180.57	175.57	79
3923	1401.61	1886	173.18	175.75	92
3924	1486	1829	168.68	155.56	62
3925	836.8	1368	175.73	167.5	76
3926	1161.04	1797	170.82	182.25	76
3927	950.89	1876	175.96	184.8	106
3928	1063.21	1853	173.91	156.8	84
3929	933.3	1943	177.83	153.66	55
3930	1983.34	1955	172.95	160.69	112
3931	1828.1	1752	172.64	161.08	92
3932	1175.45	1932	165.82	178.55	78
3933	866.54	1982	183.67	166.07	80
3934	1539.36	1780	179.89	171.4	83
3935	1065.01	1819	178.91	174.36	73
3936	1389.32	1560	186.01	170.91	97
3937	1711.86	1916	180.17	154.45	161.5
3938	1702.94	1829	179.26	171.46	81
3939	2181.09	1812	177.18	151.32	111
3940	1490.04	1806	171.6	154.55	91
3941	1476.33	1793	171.72	172.42	78
3942	1391.19	1893	170.45	173.52	80
3943	1088.62	1859	171.1	165.41	83
3944	817.43	1820	190.2	151.96	80
3945	1766.46	1834	171.54	165.51	98
3946	1247.57	1883	170.5	179.26	71
3947	825.52	1497	172.12	185.48	82
3948	1003.22	1826	168.88	151.05	3
3949	1304.07	1836	166.09	152.32	98
3950	1366.23	1724	167.22	146.71	2
3951	1945.77	1806	172.8	162	78
3952	1515.01	1517	171.36	178.47	87
3953	1855.02	1381	170.72	184.67	79
3954	1174.12	1302	168.38	174	74
3955	1339.87	1583	169.24	132.75	79
3956	1010.69	1732	172.81	161.92	84
3957	879.63	1585	170.81	177.49	74
3958	1239.75	1556	185.79	158.59	82
3959	902.91	1489	169.57	167.55	87
3960	1378.71	1494	184.38	138.67	76
3961	2695.21	1437	181.38	161.57	112
3962	2349.99	1382	169.95	173.71	192.5
3963	758.28	1438	168.85	147.84	94
3964	1128.73	1401	170.86	180.52	79
3965	1000.88	1367	174.8	171.83	82
3966	1278.62	1542	174.11	149.94	90
3967	2091.63	1745	171.9	169.54	79
3968	1592.92	1605	183.81	176.19	63
3969	1961.79	1510	178.05	178.01	82
3970	1017.15	1392	174.86	179.26	80
3971	1855.24	1470	183.92	168.8	79
3972	1407.68	1628	213.23	171.97	85
3973	2241.54	1497	175.08	169.3	94
3974	748.48	1635	170.24	148.85	94
3975	1549.38	1483	180.15	159.38	93
3976	1939	1500	173.27	175.26	73
3977	1125.45	1761	177.68	174.6	79
3978	942.27	1661	182.94	188.11	112
3979	800.05	1512	168.09	184.52	79
3980	600.33	1579	167	171.53	90
3981	591.66	1573	174.35	171.23	79
3982	1327.11	1620	176.82	170.39	83
3983	1434.99	1611	165.46	180.77	2
3984	875.15	1207	181.14	153.09	82
3985	1468.35	1511	168.12	159.39	116.5
3986	506.52	1540	179.93	153.79	102
3987	1272.03	1679	174.08	147.01	100
3988	1289.89	1308	165.62	178.4	111
3989	437.42	1675	174.3	123.83	3
3990	1397.3	1504	171.59	176.43	82
3991	1628.09	1627	173.4	175.37	93
3992	1072.13	1717	175.81	168.58	79
3993	1477.13	1574	189.08	169.36	80
3994	3991.19	1374	173.34	159.14	99
3995	1962.75	1451	185.48	166.6	71
3996	1067.15	1553	183.61	169.89	79
3997	1419.38	1429	168.73	168.75	120
3998	1010.96	1551	168.93	169.72	66
3999	1582.57	1561	172.49	160.1	81
4000	1057.36	1735	168.98	153.91	100
4001	1040.9	1759	171.07	172.73	93
4002	865.66	1591	173.76	149.53	79
4003	1303.05	1618	184.67	176.09	79
4004	1329.42	1445	173.49	143.25	82
4005	1417.23	1484	169.65	167.88	79
4006	920.44	1499	186.73	167.24	82
4007	1954.76	1568	173.54	171.93	76
4008	1074.12	1583	183.94	149.21	97
4009	950.93	1492	183.7	164.2	81
4010	1503.4	1717	174.88	167.8	81
4011	1969.93	1428	189.56	157.28	94
4012	1246.59	1705	169.38	168.73	82
4013	1405.58	1441	168.45	155.26	82
4014	1240.8	1514	170.57	173.87	69
4015	1471.12	1342	172.73	159.84	84
4016	1292.63	1682	183.94	177.84	89
4017	863.51	1355	170.74	166.41	61
4018	1139.65	1463	175.81	178.8	82
4019	1414.35	1479	186.27	164.27	156
4020	1056.76	1498	171.98	155.51	81
4021	1666.98	1623	168.91	173.44	81
4022	1343.71	1534	177.62	176.29	111
4023	1921.39	1710	178.48	155.13	99
4024	1408.89	1537	182.97	155.2	80
4025	1785.7	1782	175.32	177.45	95
4026	670.51	1644	171.15	156.14	80
4027	1226.52	1330	172.87	164.32	74
4028	1713.05	1518	173.23	169.77	75
4029	1626.93	950	174.19	171.06	79
4030	1279.15	1498	172.97	162.43	80
4031	1259.97	1450	170.81	163.08	96
4032	1364.72	1661	165.66	140.54	92
4033	810.03	1606	173.97	175.26	79
4034	1304.26	1732	180.75	168.1	80
4035	697.69	1609	168.49	186.73	6
4036	1260.42	1557	172.62	166.71	93
4037	870	1551	175.73	159.52	94
4038	1022.05	1691	172	167.5	48
4039	820.13	1547	175.94	166.39	77
4040	1667.87	1511	169.73	155.32	80
4041	871.92	1586	183.99	167.52	99
4042	1331.91	1533	172.58	167.62	97
4043	1923.22	1541	169.89	146.63	73
4044	1455.84	1496	166.82	155.7	71
4045	735.33	1740	173.14	166.21	110
4046	1570.48	1592	176.73	154.81	80
4047	1439.02	1527	172.05	149.39	76
4048	1191.67	1484	170.37	166.94	48
4049	1176.99	1499	185.07	160.54	89
4050	794.67	1570	183.47	179.27	73
4051	1677.91	1663	165.03	152.91	81
4052	1422.15	1597	181.53	159.05	92
4053	1161.79	1572	186.03	182.59	79
4054	996.99	1511	181.96	177.26	79
4055	1774.29	1625	170.55	168.89	148
4056	1234.47	1749	171.45	168.39	148
4057	1172.39	1649	209.88	163.9	77
4058	3250.08	1372	161.71	154.52	227.5
4059	815.83	1605	169.69	164.84	57
4060	879.11	1649	182.66	160.63	128
4061	859.29	1753	170.74	179.54	89
4062	1348.16	1705	172.3	138.72	76
4063	1926.28	1642	169.23	158.84	83
4064	1608.31	1511	173.44	161.38	76
4065	1329.63	1591	171.77	184.47	80
4066	1791.7	1329	203.61	145.67	96
4067	4186.57	1723	171.7	174.26	263
4068	1963.07	1656	173.71	160.29	87
4069	1801.38	1780	172.47	151.86	61
4070	1277.01	1609	176.84	164.06	148
4071	1765.65	1686	201.08	159.69	77
4072	3656.08	1729	171.9	147.98	247.5
4073	1657.26	1667	169.57	160.72	76
4074	1329.05	1648	168.8	172.41	86
4075	1253.13	1675	170.54	161.92	79
4076	1183.87	1815	168.32	160.62	96
4077	958.61	1543	169.97	171.06	94
4078	760.95	1786	194.8	158.81	76
4079	1909.61	1597	167.7	181.27	80
4080	694.37	1615	175.22	167.12	3
4081	1548.87	1192	174.44	151.76	67
4082	1741.92	1512	165.67	163.8	80
4083	833.24	1437	182.81	175.93	92
4084	1087.75	1332	170.71	183.38	76
4085	1515.3	1537	171.1	161.42	88
4086	1630.64	1504	170.19	137.3	82
4087	850.68	1753	171.85	180.8	77
4088	1208.72	1605	173.32	160.73	91
4089	1115.47	1739	168.36	150.26	127
4090	911.61	1727	170.97	174.56	59
4091	1509.71	1323	170.43	190.64	76
4092	1424.43	1617	174.31	166.43	79
4093	1393.82	1688	171.65	160.08	2
4094	1390.98	1681	168.9	169.84	84
4095	544.15	1307	180.85	141.87	95
4096	811.19	1695	179.56	161.52	96
4097	2023.14	1455	170.82	176.98	80
4098	973.38	1605	174.11	172.61	144
4099	1199.54	1531	173.56	169.16	96
4100	1594.24	1711	173.19	162.45	85
4101	1612.18	1710	172.54	182.26	82
4102	1152.1	1637	178.09	178.94	75
4103	1259.05	1658	174.14	167.76	89
4104	1213.73	1527	171.26	174.1	110
4105	805.16	1462	180.04	147.98	98
4106	1004.89	1615	170	202.53	75
4107	924.06	1797	172.44	177.38	79
4108	896.29	1748	171.13	172.34	81
4109	1404.04	1680	168.64	153.58	71
4110	711.1	1472	166.81	180.86	123
4111	1106.99	1758	167.13	168.97	99
4112	1064.23	1711	173.72	149.87	76
4113	1142.19	1201	166.54	174.91	68
4114	851.86	1548	176.39	186.06	63
4115	1847.92	1555	170.69	159.4	69
4116	1184.91	1578	193.39	163.57	94
4117	2221.17	1630	171.21	169.73	130.5
4118	1092.84	1805	174.2	181.24	98
4119	1776.71	1595	175.54	162.76	92
4120	1810.76	1732	179.68	174.38	78
4121	1455.78	1867	169.95	173.14	85
4122	1564.13	1746	172.76	170.04	80
4123	1304.06	1721	175.51	164.29	81
4124	2068.25	1752	183.55	171.51	78
4125	1038.04	1527	184.79	161.35	127
4126	1380.76	1590	174.09	167.24	79
4127	1577.94	1658	181.25	162.17	100
4128	2494.91	1743	186.14	164.98	60
4129	1439.15	1663	169.17	177.78	76
4130	845.81	1657	173.53	162.82	75
4131	1109.2	1704	167.14	169.21	71
4132	637.44	1844	174.44	167.97	95
4133	1672.47	1584	172.86	172.76	96
4134	1196.05	1673	174.3	156.09	76
4135	1369.96	1726	171.69	163.53	123
4136	1281.62	1683	169.2	184.8	73
4137	954.69	1795	170.39	144.57	93
4138	1200.73	1739	209.63	151.58	77
4139	2074.3	1812	173.53	171.48	128.67
4140	782.6	1679	163.07	160.45	81
4141	942.41	1778	170.76	178.27	146
4142	1007.59	1546	180.22	177.93	78
4143	1469.04	1519	179.37	154.1	77
4144	1741.67	1669	176.09	152.95	97
4145	1400.65	1791	175.43	168.92	74
4146	1332.4	1719	180.94	172.14	94
4147	1500.13	1611	172.46	174.42	144
4148	1757.45	1629	174.98	161.56	75
4149	1583.73	1406	173.04	159.53	72
4150	942.77	1585	174.72	164.94	73
4151	1074.3	1351	172.53	175.75	80
4152	805.18	1771	167.36	164	92
4153	1015.67	1602	170.88	153.09	81
4154	946.22	1662	180.48	180.52	100
4155	840.79	1692	179.5	150.61	99
4156	1579.14	1749	172.61	143.32	79
4157	1454.83	1684	175.14	167.51	76
4158	1694.69	1549	172.31	167.72	130
4159	1298.6	1644	179.97	172.29	97
4160	1286.99	1621	179.56	163.67	88
4161	1849.58	1612	169.73	171.27	80
4162	846.5	1621	172.45	184.9	92
4163	966.3	1695	181.99	158.24	80
4164	821.29	1693	169.61	180.04	71
4165	859.8	1754	177.73	194.36	91
4166	909.4	1714	178.19	177.14	92
4167	1612.34	1747	176.38	168.09	73
4168	821.52	1314	173.36	158.91	77
4169	959.41	1447	170.57	159.82	78
4170	735	1591	172.29	155.6	91
4171	1069.25	1697	175.29	170.09	78
4172	1738.92	1585	175.39	169.52	79
4173	1736.96	1591	188.24	168.43	76
4174	1715.4	1521	172.67	168.67	108
4175	1099.73	1356	170.59	192.65	130
4176	1166.3	1375	193.95	170	95
4177	1149.27	1692	188.38	159.79	66
4178	1178.4	1689	172.27	167.67	84
4179	1075.36	1525	171.59	161.35	97
4180	926.38	1537	178.79	178.57	90
4181	1346.27	1403	170.63	151.97	80
4182	1245.67	1766	176.91	168.78	94
4183	1506.15	1432	169.1	159.62	76
4184	1166.2	1444	168.05	175.13	91
4185	991.47	1565	170.39	169.21	99
4186	2062.19	1679	172.04	176.81	66
4187	1117.74	1806	168.19	171.47	71
4188	777.84	1843	167.75	161.59	79
4189	1340.02	1738	177.7	171.86	107
4190	1242.11	1519	175.67	175.48	76
4191	2039.38	1746	166.1	167.03	78
4192	855.73	1915	163.67	164.62	81
4193	659.64	1601	169.2	158.54	98
4194	1319.34	1632	167.83	165.35	80
4195	1020.39	1526	192.35	169	96
4196	2182.53	1600	186.84	166.15	114.33
4197	899.73	1622	184.17	162.41	90
4198	1354.97	1531	175.36	175.25	113.67
4199	779.23	1597	173.03	158.42	90
4200	1541.14	1772	172.03	171.03	92
4201	958.88	1553	180.55	180	89
4202	1815.32	1711	164.98	179.19	71
4203	961.92	1778	176.15	167.29	78
4204	951.04	1657	164	160.26	122
4205	1183.67	1632	177.26	175.7	84
4206	1574.42	1553	174.87	149.43	73
4207	1023.48	1544	171.27	163.89	82
4208	1211.55	1809	171.86	160	2
4209	1222.49	1574	166.88	174.39	81
4210	934.51	1576	171.41	157.35	98
4211	1208.42	1762	169.22	170.07	68
4212	808.61	1709	188.43	161.53	79
4213	1060.17	1751	170.75	172.89	78
4214	1087.12	1734	172.02	170.88	76
4215	1620.84	1466	178.86	182.14	60
4216	1338.44	1523	188.55	170.51	98
4217	994.52	1723	173.94	160.53	92
4218	1130.52	1754	170.71	174.54	111
4219	806.18	1652	178.42	167.23	89
